match_id,card_type,player_name, minute
match139,Yellow,Diego Costa,89
match139,Yellow,Yakubu Partey,72
match139,Yellow,Koke Resurrección,41
match139,Yellow,Antoine Griezmann,17
match140,Yellow,Iker Muniain,94
match140,Yellow,Markel Susaeta,84
match140,Red,Peru Nolaskoain,75
match140,Yellow,Iñigo Martínez,65
match140,Yellow,Rubén Rochina,60
match140,Yellow,Aritz Aduriz,40
match140,Yellow,Unai Nuñez,40
match140,Yellow,José Campaña,23
match141,Red,Rubén Pérez del Mármol,93
match141,Yellow,Djené Dakonam Ortega,75
match141,Yellow,Allan Romeo Nyom,49
match141,Yellow,Jaime Mata,42
match142,Yellow,Víctor Laguardia,92
match142,Yellow,Francisco Javier Montero Rubio,91
match142,Yellow,Yakubu Partey,79
match142,Yellow,Santiago Arias,58
match142,Yellow,Ximo Navarro Jiménez,37
match142,Yellow,Ángel Correa,22
match142,Yellow,Tomás Pina,16
match142,Yellow,Jonathan Calleri,15
match142,Yellow,Nikola Kalinić,5
match143,Yellow,Dídac Vilà,79
match144,Yellow,André Silva,91
match144,Yellow,Gabriel Mercado,45
match144,Yellow,Quincy Promes,37
match144,Yellow,Franco Vázquez,36
match145,Yellow,Rubén Blanco,93
match145,Yellow,Maxi Gómez,85
match145,Yellow,Okay Yokuşlu,76
match145,Yellow,Mario Gaspar,48
match145,Yellow,Álvaro González Soberón,39
match145,Yellow,Santiago Cáseres,14
match146,Yellow,Jordi Amat Maas,93
match146,Yellow,Álvaro Medrán,61
match146,Yellow,Antonio Barragán,58
match146,Yellow,Adrián Embarba,33
match146,Yellow,Santiago Comesaña Veiga,33
match146,Yellow,William Carvalho,31
match147,Yellow,José Ángel Valdés,91
match147,Yellow,José Campaña,82
match147,Yellow,Gonzalo Escalante,77
match147,Yellow,Antonio García Aranda,1
match148,Yellow,Pablo Insua,80
match148,Yellow,Xabier Etxeita,42
match148,Yellow,Dani Ceballos,39
match148,Yellow,Dani Carvajal,26
match149,Yellow,Joseba Zaldua,73
match149,Yellow,Míchel Herrero,71
match149,Yellow,Mikel Merino,66
match149,Yellow,Fernando Calero,4
match150,Yellow,Juanpe Ramírez,83
match150,Yellow,Ander Capa,81
match150,Yellow,Unai Nuñez,78
match150,Yellow,Beñat Etxebarria,55
match151,Yellow,Iván Cuéllar,93
match151,Yellow,David Costas,85
match151,Yellow,Maxi Gómez,35
match151,Yellow,David Juncà Reñé,28
match151,Yellow,Mikel Vesga,24
match151,Yellow,Youssef En-Nesyri,17
match152,Yellow,Rodrigo Moreno Machado,78
match153,Yellow,Sebastián Cristóforo,86
match153,Yellow,Adnan Januzaj,72
match153,Yellow,Asier Illarramendi,63
match153,Yellow,Robin Le Normand,38
match153,Yellow,Dimitri Foulquier,35
match153,Yellow,Willian José,33
match153,Yellow,Jorge Molina Vidal,32
match154,Yellow,Giannelli Imbula,83
match154,Yellow,Tiago Manuel Dias Correia,64
match154,Yellow,Alejandro Gálvez,39
match155,Yellow,Rubén Alcaraz,91
match155,Yellow,Koke Resurrección,78
match155,Yellow,Kiko Olivas,45
match155,Yellow,Toni Villa,27
match155,Yellow,Óscar Plano,23
match156,Yellow,Víctor Sánchez Mata,84
match156,Yellow,Sidnei Rechel da Silva Junior,65
match156,Yellow,David López Silva,56
match156,Yellow,Aissa Mandi,53
match156,Yellow,Borja Iglesias,45
match156,Yellow,William Carvalho,23
match156,Yellow,Joaquín,18
match157,Yellow,Samuele Longo,94
match157,Yellow,Santiago Cáseres,94
match157,Yellow,Jorge Pulido,73
match157,Yellow,Carlos Bacca,66
match157,Red,Mario Gaspar,65
match157,Yellow,Pablo Insua,53
match157,Yellow,Mario Gaspar,43
match157,Yellow,Manu Trigueros,42
match157,Yellow,Chimy Ávila,16
match158,Red,Erick Cabaco,76
match158,Yellow,Jason Remeseiro,59
match158,Yellow,Jordi Alba,45
match158,Yellow,Ivan Rakitić,36
match158,Yellow,Róber Pier,25
match158,Yellow,Ousmane Dembélé,18
match159,Yellow,Pablo Sarabia,89
match159,Yellow,Éver Banega,85
match159,Yellow,Valery Fernández Estrada,33
match160,Yellow,Borja Bastón,87
match160,Yellow,Rubén Duarte,58
match160,Yellow,Iñigo Martínez,47
match160,Yellow,Dani García,14
match161,Yellow,Mathieu Flamini,93
match161,Yellow,Àlex Granell,86
match161,Yellow,Dimitri Foulquier,36
match162,Yellow,Guillermo Maripán,94
match162,Yellow,Mikel Merino,91
match162,Yellow,Rubén Duarte,76
match162,Yellow,Wakaso Mubarak,34
match162,Yellow,David Zurutuza,25
match162,Yellow,Tomás Pina,22
match163,Yellow,Raúl García Escudero,78
match163,Yellow,Yeray Álvarez,61
match163,Yellow,Keko Gontán,44
match163,Yellow,Míchel Herrero,32
match163,Yellow,Dani García,24
match164,Yellow,Esteban Granero,88
match164,Yellow,Diego Godín,85
match165,Yellow,Iago Aspas,45
match166,Yellow,Paulo Oliveira,88
match166,Yellow,Joan Jordán,87
match166,Yellow,Zouhair Feddal,71
match166,Yellow,Giovani Lo Celso,57
match166,Yellow,Iván Ramis,42
match166,Yellow,Gonzalo Escalante,33
match167,Yellow,Jonathan Silva,70
match167,Yellow,André Silva,67
match167,Yellow,Rubén Pérez del Mármol,59
match167,Red,Franco Vázquez,47
match167,Yellow,Gabriel Mercado,47
match167,Yellow,Wissam Ben Yedder,44
match167,Yellow,Allan Romeo Nyom,17
match168,Yellow,Xabier Etxeita,95
match168,Yellow,Cristiano Piccini,94
match168,Yellow,Carlos Soler,87
match168,Yellow,José Luis Gayà,84
match168,Yellow,Christian Rivera Hernández,84
match168,Yellow,Samuele Longo,82
match168,Yellow,Rodrigo Moreno Machado,63
match168,Yellow,Pablo Insua,54
match168,Yellow,Ezequiel Garay,49
match168,Yellow,Denís Chéryshev,34
match168,Yellow,Santi Mina,31
match169,Yellow,Stole Dimitrievski,95
match169,Yellow,Giannelli Imbula,90
match169,Yellow,Rubén Rochina,80
match169,Yellow,Sergio Postigo Redondo,58
match170,Yellow,Jaume Costa,91
match170,Yellow,Sergio Ramos,89
match170,Yellow,Álvaro González Soberón,45
match170,Yellow,Casemiro,41
match171,Red,Gerard Gumbau,91
match171,Yellow,Kenneth Omeruo,72
match171,Yellow,Gerard Gumbau,70
match171,Yellow,Marc Roca,68
match171,Yellow,José Luis García del Pozo,67
match171,Yellow,Dídac Vilà,35
match171,Yellow,Unai Bustinza,20
match172,Red,Sergio Postigo Redondo,69
match172,Yellow,Enis Bardhi,56
match172,Yellow,Cristhian Stuani,35
match172,Yellow,Antonio García Aranda,28
match172,Yellow,Sergio Postigo Redondo,21
match173,Yellow,Fernando Pacheco Flores,82
match173,Yellow,Ferran Torres,80
match173,Yellow,Mouctar Diakhaby,46
match173,Yellow,Ximo Navarro Jiménez,25
match173,Yellow,Daniel Wass,22
match173,Yellow,Víctor Laguardia,13
match174,Yellow,Moi Gómez,85
match174,Yellow,Francis Guerrero,78
match174,Yellow,Xabier Etxeita,45
match174,Yellow,Juan Camilo Hernández Suárez,41
match174,Yellow,Zouhair Feddal,8
match175,Yellow,Tiago Manuel Dias Correia,65
match175,Yellow,Óscar Trejo,59
match175,Yellow,Adrián Embarba,56
match176,Yellow,Javi Fuego,69
match176,Yellow,Ramiro Funes Mori,58
match177,Yellow,Nemanja Maksimović,77
match177,Yellow,Leandro Cabrera,69
match177,Yellow,Arturo Vidal,65
match177,Yellow,Damián Suárez,61
match177,Yellow,Dimitri Foulquier,15
match177,Yellow,Jordi Alba,15
match177,Yellow,Arthur Melo,12
match178,Yellow,Isco,88
match178,Yellow,Luka Modrić,75
match178,Red,Lucas Vázquez,61
match178,Yellow,Marcelo Vieira,52
match178,Yellow,Lucas Vázquez,40
match178,Yellow,Willian José,36
match179,Yellow,Daniel Carriço,94
match179,Yellow,Stefan Savić,92
match179,Yellow,André Silva,92
match179,Yellow,Yakubu Partey,91
match179,Yellow,Diego Godín,78
match179,Yellow,Rodri Hernández,77
match179,Yellow,Éver Banega,72
match179,Yellow,Antoine Griezmann,54
match179,Yellow,Saúl Ñíguez,49
match179,Yellow,Pablo Sarabia,47
match179,Yellow,Jesús Navas,46
match179,Yellow,Ángel Correa,14
match180,Yellow,Iker Muniain,92
match180,Yellow,Aritz Aduriz,85
match180,Yellow,Hugo Mallo,67
match180,Yellow,Dani García,58
match180,Yellow,Iñigo Córdoba,40
match180,Yellow,Okay Yokuşlu,25
match180,Yellow,Iñaki Williams,15
match181,Yellow,Tiago Manuel Dias Correia,92
match181,Yellow,Emiliano Velázquez,80
match181,Yellow,Luis Advíncula,71
match181,Yellow,Brais Méndez,19
match181,Yellow,Abdoulaye Ba,16
match182,Yellow,Pedro Porro,93
match182,Yellow,Pere Pons,80
match182,Yellow,Cristhian Stuani,61
match182,Yellow,Víctor Laguardia,52
match182,Yellow,Douglas Luiz,40
match182,Yellow,Jonathan Calleri,21
match183,Yellow,Jonathan Silva,89
match183,Yellow,Jorge Pulido,67
match183,Yellow,Roberto Santamaría Ciprián,65
match183,Yellow,Unai Bustinza,58
match183,Yellow,Dimitrios Siovas,35
match183,Yellow,Gonzalo Melero,30
match184,Yellow,Francis Coquelin,81
match184,Yellow,Fernando Calero,76
match184,Yellow,Rubén Alcaraz,67
match184,Yellow,Dani Parejo,64
match184,Yellow,Enes Ünal,37
match184,Yellow,Nacho Martínez García,20
match184,Yellow,Óscar Plano,13
match185,Yellow,Ángel,93
match185,Yellow,Ramiro Funes Mori,89
match185,Yellow,Karl Toko Ekambi,85
match185,Yellow,Jaume Costa,39
match185,Yellow,Gerard Moreno,36
match185,Yellow,Mauro Arambarri,30
match185,Yellow,Álvaro González Soberón,29
match185,Yellow,Dimitri Foulquier,13
match186,Yellow,Joris Gnagnon,93
match186,Yellow,Iñigo Martínez,90
match186,Yellow,Iago Herrerín,81
match186,Yellow,Iker Muniain,76
match186,Yellow,Dani García,64
match186,Yellow,Sergio Escudero Palomo,28
match186,Yellow,Roque Mesa,26
match187,Yellow,José Campaña,94
match187,Yellow,Erick Cabaco,85
match187,Yellow,Jason Remeseiro,42
match188,Yellow,Gerard Piqué,70
match188,Yellow,Luis Suárez,44
match188,Yellow,Sergi Enrich,42
match189,Yellow,William Carvalho,86
match189,Yellow,Federico Valverde,62
match189,Yellow,Sergio Ramos,42
match189,Yellow,Luka Modrić,35
match189,Yellow,Andrés Guardado,4
match190,Yellow,Gerónimo Rulli,94
match190,Red,Mikel Merino,75
match190,Yellow,Edinaldo Gomes Pereira,69
match190,Yellow,Dídac Vilà,65
match190,Yellow,Willian José,64
match190,Yellow,Asier Illarramendi,61
match190,Yellow,Héctor Moreno,58
match190,Yellow,Mikel Merino,43
match190,Yellow,Aritz Elustondo,33
match190,Yellow,Sergi Darder,22
match190,Yellow,David López Silva,7
match191,Yellow,Wakaso Mubarak,78
match191,Yellow,Rubén Duarte,77
match191,Yellow,Tomás Pina,62
match191,Yellow,Ximo Navarro Jiménez,40
match192,Yellow,Facundo Roncaglia,92
match192,Yellow,Ferran Torres,80
match192,Yellow,Hugo Mallo,76
match192,Yellow,Brais Méndez,58
match192,Yellow,Gabriel Paulista,42
match192,Yellow,Carlos Soler,42
match192,Yellow,Jozabed,11
match193,Yellow,Enric Gallego,68
match193,Yellow,Ángel Correa,64
match193,Yellow,José María Giménez,62
match193,Yellow,Xabier Etxeita,24
match194,Yellow,Simon Kjær,85
match194,Yellow,Dani Ceballos,65
match194,Yellow,Casemiro,61
match194,Yellow,Éver Banega,54
match194,Yellow,Daniel Carriço,30
match195,Yellow,Sergi Roberto,60
match195,Yellow,Carles Aleñá,54
match195,Yellow,Kenneth Omeruo,30
match195,Yellow,Rodrigo Tarín,22
match195,Yellow,Sergio Busquets,12
match195,Yellow,Martin Braithwaite,8
match196,Yellow,Jonás Ramalho,83
match196,Yellow,Loren Morón García,66
match196,Yellow,Pedro Alcalá Guirado,55
match196,Yellow,Antonio Sanabria,46
match196,Yellow,Valery Fernández Estrada,39
match196,Yellow,Pedro Porro,11
match197,Yellow,José Campaña,97
match197,Yellow,Daniele Verde,97
match197,Yellow,Roger Martí,95
match197,Yellow,Fernando Calero,90
match197,Yellow,Erick Cabaco,87
match197,Yellow,Borja Fernández Fernández,78
match197,Yellow,Jason Remeseiro,61
match197,Yellow,Rubén Rochina,55
match197,Yellow,Antonio Jesús Regal Angulo,40
match197,Yellow,Enes Ünal,15
match197,Yellow,Enis Bardhi,14
match198,Yellow,Stole Dimitrievski,88
match198,Yellow,Diego Llorente,87
match198,Yellow,Emiliano Velázquez,76
match199,Yellow,Álvaro González Soberón,62
match199,Yellow,Mario Gaspar,57
match199,Yellow,Vicente Iborra de la Fuente,54
match199,Yellow,Beñat Etxebarria,40
match199,Yellow,Ramiro Funes Mori,37
match200,Yellow,Esteban Granero,91
match200,Yellow,Sergi Enrich,86
match200,Yellow,Borja Iglesias,85
match200,Yellow,Léo Baptistão,69
match200,Yellow,Dídac Vilà,40
match200,Yellow,Joan Jordán,28
match200,Yellow,Víctor Sánchez Mata,18
match201,Red,Leandro Cabrera,91
match201,Yellow,Samu Saiz,90
match201,Red,Djené Dakonam Ortega,88
match201,Yellow,Leandro Cabrera,83
match201,Yellow,Rodri Hernández,76
match201,Yellow,Sebastián Cristóforo,71
match201,Yellow,Santiago Arias,48
match201,Yellow,Ángel,47
match201,Yellow,Djené Dakonam Ortega,34
match202,Yellow,Charles Dias,87
match202,Yellow,Marko Dmitrović,66
match202,Yellow,José Luis García del Pozo,51
match202,Yellow,Marc Cucurella,38
match202,Yellow,Dimitrios Siovas,35
match203,Yellow,Róber Pier,86
match203,Yellow,Éver Banega,56
match203,Yellow,Gabriel Mercado,40
match204,Yellow,Mario Gaspar,76
match204,Yellow,José Luis Gayà,72
match204,Yellow,Vicente Iborra de la Fuente,26
match204,Yellow,Víctor Ruiz Torre,15
match205,Yellow,Ander Capa,87
match205,Red,Óscar de Marcos,84
match205,Yellow,Yeray Álvarez,82
match205,Yellow,Loren Morón García,50
match205,Yellow,Mikel San José,31
match205,Yellow,Yuri Berchiche,26
match205,Yellow,Sidnei Rechel da Silva Junior,24
match206,Yellow,Thibaut Courtois,91
match206,Yellow,Nacho Fernández Iglesias,88
match206,Yellow,Alejandro López Moreno,85
match206,Yellow,Dani Carvajal,81
match206,Red,Raphaël Varane,72
match206,Yellow,Sergio García de la Fuente,34
match206,Yellow,Sergio Ramos,27
match206,Yellow,Marc Roca,7
match207,Yellow,Cristhian Stuani,89
match207,Yellow,Juanpe Ramírez,69
match207,Yellow,Bono,52
match207,Red,Bernardo Espinosa,51
match207,Yellow,Sergio Busquets,43
match207,Yellow,Arturo Vidal,37
match207,Yellow,Clément Lenglet,31
match207,Yellow,Bernardo Espinosa,29
match208,Yellow,Carlos Akapo,94
match208,Yellow,Yangel Herrera,63
match208,Yellow,Jorge Miramón,59
match209,Yellow,Míchel Herrero,90
match209,Yellow,David Juncà Reñé,89
match209,Red,Wesley Hoedt,87
match209,Yellow,Toni Villa,60
match209,Yellow,Sofiane Boufal,52
match209,Yellow,Wesley Hoedt,41
match209,Yellow,Hugo Mallo,40
match210,Yellow,Tiago Manuel Dias Correia,91
match210,Yellow,Álvaro Medrán,89
match210,Yellow,Santiago Comesaña Veiga,85
match210,Yellow,Giannelli Imbula,84
match210,Yellow,Fernando Pacheco Flores,84
match210,Yellow,Alexandre Moreno,69
match210,Yellow,Guillermo Maripán,57
match211,Yellow,Fernando Calero,88
match211,Yellow,Anuar Mohamed Tuhami,85
match211,Yellow,Moi Gómez,85
match211,Yellow,Damián Musto,83
match211,Yellow,Jorge Pulido,82
match211,Yellow,Javi Galán,69
match211,Yellow,Pablo Insua,63
match211,Yellow,Juan Camilo Hernández Suárez,37
match212,Yellow,Jordi Alba,91
match212,Yellow,Ivan Rakitić,47
match212,Yellow,Sergi Roberto,31
match213,Yellow,Brais Méndez,90
match213,Yellow,Éver Banega,89
match213,Yellow,Wissam Ben Yedder,88
match213,Yellow,David Costas,88
match213,Yellow,Fran Beltrán,80
match213,Yellow,Sergi Gómez,63
match213,Yellow,Okay Yokuşlu,49
match213,Yellow,Pablo Sarabia,29
match214,Yellow,Jason Remeseiro,94
match214,Yellow,Erick Cabaco,56
match214,Yellow,Dimitri Foulquier,34
match214,Yellow,Ignasi Miquel,31
match214,Yellow,Mathieu Flamini,22
match214,Yellow,José Campaña,21
match214,Yellow,Rubén Rochina,20
match215,Yellow,Raúl Rodríguez Navas,81
match215,Yellow,Ander Capa,55
match216,Yellow,Pau López,87
match216,Yellow,Sergio León,85
match216,Yellow,Junior Firpo,83
match216,Yellow,Aissa Mandi,82
match216,Yellow,Lucas Hernández,51
match216,Yellow,Ángel Correa,41
match216,Yellow,Santiago Arias,40
match217,Yellow,Marc Cucurella,92
match217,Yellow,Pape Diop,41
match217,Yellow,Pedro Alcalá Guirado,9
match218,Yellow,Wakaso Mubarak,74
match218,Yellow,Burgui,54
match218,Yellow,Víctor Laguardia,32
match219,Yellow,Sergi Darder,91
match219,Yellow,Vicente Iborra de la Fuente,86
match219,Yellow,Roberto Rosales,82
match219,Yellow,Mario Hermoso,64
match219,Yellow,Dídac Vilà,60
match219,Yellow,Ramiro Funes Mori,53
match219,Yellow,Pablo Fornals,40
match219,Yellow,Víctor Sánchez Mata,39
match219,Yellow,Daniele Bonera,4
match220,Yellow,Iván Cuéllar,94
match220,Yellow,Emiliano Velázquez,90
match220,Yellow,Franco Di Santo,73
match220,Red,Allan Romeo Nyom,58
match220,Yellow,José Luis García del Pozo,54
match220,Yellow,Unai Bustinza,51
match220,Yellow,Álvaro Medrán,49
match220,Yellow,Óscar Trejo,40
match220,Yellow,Jonathan Silva,13
match220,Yellow,Jordi Amat Maas,8
match220,Yellow,Abdoulaye Ba,1
match221,Yellow,Pablo Hervías,65
match221,Yellow,Rubén Alcaraz,56
match221,Yellow,Santi Cazorla,42
match221,Yellow,Ramiro Funes Mori,29
match221,Yellow,Óscar Plano,8
match222,Red,Yakubu Partey,80
match222,Yellow,Saúl Ñíguez,72
match222,Yellow,Álvaro Morata,68
match222,Yellow,Luka Modrić,66
match222,Yellow,Sergio Reguilón,64
match222,Yellow,Yakubu Partey,62
match222,Yellow,Lucas Hernández,58
match222,Yellow,José María Giménez,41
match222,Yellow,Antoine Griezmann,24
match222,Yellow,Lucas Vázquez,22
match223,Yellow,Jordi Amat Maas,77
match223,Yellow,Emiliano Velázquez,71
match224,Yellow,Mathías Olivera,89
match224,Yellow,David Costas,87
match224,Yellow,Mathieu Flamini,69
match224,Yellow,Jaime Mata,64
match224,Red,Maxi Gómez,37
match224,Yellow,Maxi Gómez,37
match225,Yellow,Javi Galán,81
match225,Yellow,Aleix García,69
match225,Red,Bernardo Espinosa,68
match225,Yellow,Bernardo Espinosa,48
match226,Yellow,Yeray Álvarez,91
match226,Red,Óscar de Marcos,91
match226,Yellow,Sergio Busquets,78
match226,Yellow,Clément Lenglet,72
match226,Yellow,Óscar de Marcos,68
match226,Yellow,Dani García,52
match227,Yellow,Martin Braithwaite,92
match227,Yellow,Diego Lainez Leyva,89
match227,Red,Javi García,80
match227,Yellow,José Luis García 
del Pozo,76
match227,Yellow,Kenneth Omeruo,53
match227,Yellow,Antonio Barragán,28
match227,Yellow,Mikel Vesga,26
match228,Yellow,Wissam Ben Yedder,88
match228,Yellow,Jesús Navas,88
match228,Red,Éver Banega,84
match228,Yellow,Éver Banega,65
match228,Yellow,Joan Jordán,52
match228,Yellow,Sergio Escudero Palomo,39
match229,Yellow,Joseba Zaldua,86
match229,Yellow,Sandro Ramírez,78
match229,Yellow,Asier Illarramendi,76
match229,Yellow,Cristiano Piccini,57
match229,Yellow,Theo Hernández,33
match229,Yellow,Santi Mina,26
match230,Yellow,Antonio Luna Rodríguez,80
match230,Yellow,Víctor Laguardia,70
match230,Yellow,Darko Brašanac,65
match230,Yellow,Tomás Pina,48
match230,Yellow,Erick Cabaco,44
match231,Yellow,Marc Cucurella,90
match231,Yellow,Pape Diop,78
match231,Yellow,Nemanja Maksimović,67
match231,Yellow,Djené Dakonam Ortega,44
match232,Yellow,Míchel Herrero,70
match232,Yellow,Lionel Messi,67
match232,Yellow,Anuar Mohamed Tuhami,34
match232,Yellow,Enes Ünal,11
match233,Yellow,Cheick Doukouré,80
match233,Red,Ryad Boudebouz,49
match233,Yellow,Sofiane Boufal,44
match234,Yellow,Theo Hernández,90
match234,Yellow,Unai Bustinza,89
match234,Yellow,Raúl Rodríguez Navas,63
match234,Yellow,Dimitrios Siovas,46
match234,Yellow,Willian José,45
match234,Yellow,Diego Llorente,21
match235,Yellow,José María Giménez,92
match236,Yellow,Aissa Mandi,83
match236,Yellow,Diego Lainez Leyva,73
match236,Yellow,Sergio Canales,44
match236,Yellow,Andrés Guardado,12
match236,Yellow,Rubén Duarte,9
match237,Red,Sergio Ramos,90
match237,Yellow,Casemiro,88
match237,Yellow,Pedro Alcalá Guirado,86
match237,Yellow,Sergio Ramos,64
match237,Yellow,Anthony Lozano,48
match238,Red,Javier López Rodríguez,95
match238,Yellow,Marc Roca,87
match238,Yellow,Facundo Roncaglia,84
match238,Yellow,Esteban Granero,75
match238,Yellow,Francis Coquelin,66
match238,Yellow,Javier López Rodríguez,28
match239,Yellow,Ramiro Funes Mori,81
match239,Yellow,Mario Gaspar,68
match239,Yellow,Roque Mesa,60
match239,Yellow,Álvaro González Soberón,52
match239,Yellow,Karl Toko Ekambi,12
match240,Yellow,Moi Gómez,73
match240,Yellow,Adrián Diéguez,68
match240,Yellow,Enric Gallego,42
match240,Yellow,Jorge Miramón,41
match240,Yellow,Yangel Herrera,38
match240,Yellow,Ander Capa,32
match241,Yellow,Alfa Semedo,80
match241,Yellow,Javi Galán,76
match241,Yellow,Juanpi,69
match241,Yellow,Esteban Granero,31
match241,Yellow,Chimy Ávila,28
match241,Yellow,Xabier Etxeita,25
match242,Yellow,Hugo Mallo,70
match242,Yellow,Rubén Duarte,59
match242,Yellow,Okay Yokuşlu,54
match242,Yellow,Ximo Navarro Jiménez,46
match243,Yellow,Anaitz Arbilla Zabala,87
match243,Yellow,Iñigo Martínez,83
match243,Yellow,Charles Dias,77
match243,Yellow,Paulo Oliveira,58
match243,Yellow,Beñat Etxebarria,55
match243,Yellow,Pape Diop,46
match243,Yellow,Yeray Álvarez,13
match244,Yellow,Mario Suárez,90
match244,Yellow,Damián Suárez,82
match244,Yellow,Vitorino Antunes,32
match245,Yellow,Roque Mesa,90
match245,Yellow,Pablo Sarabia,83
match245,Yellow,Simon Kjær,80
match245,Yellow,Franco Vázquez,70
match245,Yellow,Maximilian Wöber,57
match245,Yellow,Marko Rog,49
match245,Yellow,Gerard Piqué,38
match246,Yellow,Víctor Ruiz Torre,79
match246,Yellow,Santiago Cáseres,70
match246,Yellow,Álvaro González Soberón,66
match247,Yellow,Youssef En-Nesyri,94
match247,Yellow,Kevin Gameiro,90
match247,Yellow,Rubén Pérez del Mármol,84
match247,Yellow,Unai Bustinza,72
match247,Yellow,Allan Romeo Nyom,69
match247,Yellow,Neto Murara,68
match247,Yellow,José Luis Gayà,25
match247,Yellow,Vasyl Kravets,21
match248,Red,Rubén Rochina,88
match248,Red,Nacho Fernández Iglesias,86
match248,Yellow,Antonio Luna Rodríguez,84
match248,Yellow,Pedro López Muñoz,82
match248,Yellow,Lucas Vázquez,68
match248,Yellow,Rubén Rochina,57
match248,Yellow,Nacho Fernández Iglesias,28
match248,Yellow,Roger Martí,25
match249,Yellow,Zouhair Feddal,83
match249,Yellow,Nacho Martínez García,62
match249,Yellow,Sergio Canales,20
match250,Yellow,Mikel Merino,86
match250,Yellow,Àlex Granell,70
match250,Yellow,Douglas Luiz,66
match250,Yellow,Anthony Lozano,54
match250,Yellow,Cristhian Stuani,32
match251,Yellow,Pedro Alcalá Guirado,92
match251,Yellow,Santiago Comesaña Veiga,89
match251,Yellow,Àlex Granell,84
match251,Yellow,Raúl García Carnero,77
match251,Yellow,Emiliano Velázquez,75
match251,Yellow,Jonás Ramalho,64
match251,Red,Abdoulaye Ba,60
match251,Yellow,Mario Suárez,6
match252,Yellow,Rubén Alcaraz,91
match252,Yellow,Borja Iglesias,91
match252,Yellow,Nacho Martínez García,68
match252,Yellow,Sergi Darder,52
match253,Yellow,Chimy Ávila,99
match253,Yellow,Gabriel Mercado,98
match253,Yellow,Jorge Pulido,78
match253,Yellow,Yangel Herrera,77
match253,Yellow,Javi Galán,66
match253,Yellow,Xabier Etxeita,61
match253,Yellow,Simon Kjær,54
match253,Yellow,Quincy Promes,45
match253,Yellow,Marko Rog,40
match254,Yellow,Dani Carvajal,89
match254,Yellow,Marco Asensio,82
match254,Yellow,Clément Lenglet,63
match254,Yellow,Sergio Ramos,61
match254,Yellow,Sergio Busquets,2
match255,Yellow,Víctor Ruiz Torre,89
match255,Yellow,Álvaro González Soberón,71
match255,Yellow,Víctor Laguardia,65
match255,Yellow,Jony Rodríguez,40
match255,Yellow,Jonathan Calleri,30
match256,Yellow,Aissa Mandi,93
match256,Yellow,Joaquín,86
match256,Yellow,Jaime Mata,51
match256,Yellow,Mauro Arambarri,12
match257,Yellow,José Ángel Valdés,74
match257,Yellow,David Costas,37
match258,Yellow,Diego Godín,63
match258,Red,Koke Resurrección,62
match258,Yellow,Rodri Hernández,59
match258,Yellow,Koke Resurrección,41
match258,Yellow,Joseba Zaldua,3
match259,Yellow,Iñigo Martínez,70
match259,Yellow,Yeray Álvarez,53
match259,Yellow,Raúl García Escudero,14
match260,Yellow,Óscar Rodríguez Arnaiz,95
match260,Yellow,Rodrigo Tarín,87
match260,Yellow,Jason Remeseiro,86
match260,Yellow,Coke Andújar,86
match260,Yellow,Dimitrios Siovas,82
match260,Yellow,Rúben Vezo,82
match260,Yellow,Iván Cuéllar,70
match260,Yellow,Diego Reyes,65
match260,Yellow,José Luis García del Pozo,44
match260,Yellow,Erick Cabaco,30
match261,Yellow,Víctor Sánchez Mata,87
match261,Yellow,Iñigo Martínez,78
match261,Yellow,Esteban Granero,73
match261,Yellow,Yuri Berchiche,46
match261,Yellow,Óscar Melendo,45
match261,Yellow,Dani García,36
match261,Yellow,Mario Hermoso,24
match261,Yellow,Facundo Ferreyra,21
match262,Yellow,Adrián Marín Gómez,53
match262,Yellow,Gonzalo Escalante,26
match263,Yellow,Rubén Pérez del Mármol,65
match263,Yellow,Thomas Lemar,53
match263,Yellow,Martin Braithwaite,15
match263,Yellow,José María Giménez,14
match264,Yellow,Giannelli Imbula,89
match264,Yellow,Sergio Busquets,79
match264,Yellow,Emiliano Velázquez,68
match265,Yellow,Damián Musto,83
match265,Yellow,David Ferreiro,70
match265,Yellow,Xabier Etxeita,21
match265,Yellow,Javi Galán,5
match266,Yellow,Hugo Mallo,95
match266,Yellow,Maxi Gómez,76
match266,Yellow,Okay Yokuşlu,64
match267,Yellow,Pedro Alcalá Guirado,88
match267,Yellow,Mouctar Diakhaby,82
match267,Red,Facundo Roncaglia,72
match267,Yellow,Facundo Roncaglia,62
match267,Yellow,José Luis Gayà,20
match268,Yellow,Rubén Rochina,85
match268,Yellow,Vicente Iborra de la Fuente,82
match268,Yellow,José Campaña,76
match268,Yellow,Ramiro Funes Mori,69
match268,Yellow,Karl Toko Ekambi,60
match268,Yellow,Gerard Moreno,39
match268,Yellow,Erick Cabaco,36
match268,Yellow,Mario Gaspar,23
match269,Yellow,Daniel Carriço,81
match269,Yellow,Munir El Haddadi,47
match269,Yellow,Raúl Rodríguez Navas,43
match269,Yellow,Igor Zubeldia,36
match270,Yellow,Marcelo Vieira,93
match270,Red,Casemiro,80
match270,Yellow,Casemiro,69
match270,Yellow,Thibaut Courtois,64
match270,Yellow,Nacho Martínez García,61
match270,Yellow,Sergio Reguilón,48
match270,Yellow,Álvaro Odriozola,12
match271,Yellow,Mikel Merino,70
